,latitude,longitude,july_min,jan_max,prec,evap,soil,wind
4241,-34.21483333,18.918,6.06,33.55,506.25,0.19,0.45,3.49
4242,-34.21216667,18.91183333,6.06,33.55,506.25,0.19,0.45,3.49
4243,-33.97416667,19.26083333,1.57,36.73,458.79,0.16,0.45,3.73
4244,-33.97583333,19.258,1.57,36.73,458.79,0.16,0.45,3.73
4245,-34.2185,18.9,6.06,33.55,506.25,0.19,0.45,3.49
4246,-33.94816667,20.8065,2.62,36.51,290.04,0.03,0.41,4.58
4247,-34.2805,18.9415,10.17,24.48,474.61,0.22,0.42,3.61
4248,-33.9225,20.857,2.62,36.51,290.04,0.03,0.41,4.58
4249,-33.89283333,22.542,7.26,30.83,348.05,0.08,0.43,2.07
4250,-34.34866667,18.88216667,10.17,24.48,474.61,0.22,0.42,3.61
4251,-34.30716667,18.98166667,10.17,24.48,474.61,0.22,0.42,3.61
4252,-34.328,18.94333333,10.17,24.48,474.61,0.22,0.42,3.61
4253,-34.3275,18.94416667,10.17,24.48,474.61,0.22,0.42,3.61
4254,-34.33016667,18.94533333,10.17,24.48,474.61,0.22,0.42,3.61
4255,-33.90183333,23.4005,6.64,31.46,369.14,0.1,0.43,1.43
4256,-34.2325,18.88916667,6.06,33.55,506.25,0.19,0.45,3.49
4257,-34.236,18.89416667,6.06,33.55,506.25,0.19,0.45,3.49
4258,-34.169,18.97466667,6.06,33.55,506.25,0.19,0.45,3.49
4259,-33.9075,23.72,8.42,29.69,390.23,0.17,0.44,2.8
4260,-33.57583333,24.84833333,2.58,42.57,511.52,0.16,0.41,3.06
4261,-34.305,18.89166667,10.17,24.48,474.61,0.22,0.42,3.61
4262,-33.955,20.79433333,2.62,36.51,290.04,0.03,0.41,4.58
4263,-33.87,23.73083333,8.42,29.69,390.23,0.17,0.44,2.8
4264,-34.21666667,18.92016667,6.06,33.55,506.25,0.19,0.45,3.49
4265,-34.21783333,18.92316667,6.06,33.55,506.25,0.19,0.45,3.49
4266,-34.327,18.95366667,10.17,24.48,474.61,0.22,0.42,3.61
4267,-33.85683333,25.17366667,8.8,34.44,421.88,0.15,0.43,2.87
4268,-33.859,25.18283333,8.8,34.44,421.88,0.15,0.43,2.87
4269,-34.31166667,18.95333333,10.17,24.48,474.61,0.22,0.42,3.61
4270,-33.97583333,18.3925,11.12,25.9,374.41,0.22,0.34,3.64
4271,-34.09466667,19.06016667,6.06,33.55,506.25,0.19,0.45,3.49
4272,-34.22433333,18.43766667,6.06,33.55,506.25,0.19,0.45,3.49
4273,-33.8875,19.255,1.57,36.73,458.79,0.16,0.45,3.73
4274,-33.90983333,22.46033333,7.26,30.83,348.05,0.08,0.43,2.07
4275,-33.907,22.22366667,7.26,30.83,348.05,0.08,0.43,2.07
4276,-33.96533333,20.7935,2.62,36.51,290.04,0.03,0.41,4.58
4277,-33.965,20.79783333,2.62,36.51,290.04,0.03,0.41,4.58
4278,-33.89833333,22.49583333,7.26,30.83,348.05,0.08,0.43,2.07
4279,-33.93283333,22.59733333,7.26,30.83,348.05,0.08,0.43,2.07
4280,-33.85,22.57916667,7.26,30.83,348.05,0.08,0.43,2.07
4281,-33.85333333,22.5575,7.26,30.83,348.05,0.08,0.43,2.07
4282,-33.86333333,22.02166667,4.23,35.73,305.86,0.03,0.41,4.22
4283,-33.89,22.3125,7.26,30.83,348.05,0.08,0.43,2.07
4284,-33.85583333,22.28416667,7.26,30.83,348.05,0.08,0.43,2.07
4285,-34.026,19.61066667,1.57,36.73,458.79,0.16,0.45,3.73
4286,-34.30583333,19.11183333,6.87,29.51,363.87,0.14,0.41,3.67
4287,-33.97883333,19.26566667,1.57,36.73,458.79,0.16,0.45,3.73
4288,-33.98,18.41833333,11.12,25.9,374.41,0.22,0.34,3.64
4289,-33.95366667,18.4385,6.06,33.55,506.25,0.19,0.45,3.49
4290,-34.10766667,18.4555,6.06,33.55,506.25,0.19,0.45,3.49
4291,-33.981,23.6065,8.42,29.69,390.23,0.17,0.44,2.8
4292,-34.32616667,19.01566667,10.17,24.48,474.61,0.22,0.42,3.61
4293,-34.32483333,19.0065,10.17,24.48,474.61,0.22,0.42,3.61
4294,-34.375,19.28333333,6.87,29.51,363.87,0.14,0.41,3.67
4295,-33.9805,18.38,11.12,25.9,374.41,0.22,0.34,3.64
4296,-33.97,18.40083333,11.12,25.9,374.41,0.22,0.34,3.64
4297,-34.525,19.91166667,5.49,30.49,374.41,0.13,0.4,4.09
4298,-33.88833333,19.15916667,1.57,36.73,458.79,0.16,0.45,3.73
4299,-33.69766667,19.08816667,0.23,36.51,527.34,0.21,0.47,3.48
4300,-34.315,18.87366667,10.17,24.48,474.61,0.22,0.42,3.61
4301,-33.85833333,22.88333333,6.64,31.46,369.14,0.1,0.43,1.43
4302,-34.236,18.8875,6.06,33.55,506.25,0.19,0.45,3.49
4303,-33.88166667,25.2,8.8,34.44,421.88,0.15,0.43,2.87
4304,-33.85366667,22.88616667,6.64,31.46,369.14,0.1,0.43,1.43
4305,-34.29016667,19.065,6.87,29.51,363.87,0.14,0.41,3.67
4306,-33.85716667,22.88416667,6.64,31.46,369.14,0.1,0.43,1.43
4307,-34.47333333,19.76166667,5.49,30.49,374.41,0.13,0.4,4.09
4308,-33.8275,22.72916667,7.26,30.83,348.05,0.08,0.43,2.07
4309,-33.941,20.814,2.62,36.51,290.04,0.03,0.41,4.58
4310,-33.9175,22.50916667,7.26,30.83,348.05,0.08,0.43,2.07
4311,-33.93733333,20.8225,2.62,36.51,290.04,0.03,0.41,4.58
4312,-34.27383333,18.938,10.17,24.48,474.61,0.22,0.42,3.61
4313,-34.21766667,18.92916667,6.06,33.55,506.25,0.19,0.45,3.49
4314,-34.1395,19.135,1.57,36.73,458.79,0.16,0.45,3.73
4315,-34.142,19.13916667,1.57,36.73,458.79,0.16,0.45,3.73
4316,-34.32666667,18.94416667,10.17,24.48,474.61,0.22,0.42,3.61
4317,-34.26083333,18.91666667,10.17,24.48,474.61,0.22,0.42,3.61
4318,-34.25,18.91016667,6.06,33.55,506.25,0.19,0.45,3.49
4319,-34.21083333,18.90866667,6.06,33.55,506.25,0.19,0.45,3.49
4320,-34.22116667,18.9075,6.06,33.55,506.25,0.19,0.45,3.49
4321,-34.045,19.0,6.06,33.55,506.25,0.19,0.45,3.49
4322,-34.03083333,19.02666667,6.06,33.55,506.25,0.19,0.45,3.49
4323,-33.96833333,18.425,11.12,25.9,374.41,0.22,0.34,3.64
4324,-34.1285,19.0995,1.57,36.73,458.79,0.16,0.45,3.73
4325,-34.14,18.94166667,6.06,33.55,506.25,0.19,0.45,3.49
4326,-33.889,22.48433333,7.26,30.83,348.05,0.08,0.43,2.07
4327,-33.912,22.2225,7.26,30.83,348.05,0.08,0.43,2.07
4328,-33.899,22.18883333,7.26,30.83,348.05,0.08,0.43,2.07
4329,-33.9685,18.39583333,11.12,25.9,374.41,0.22,0.34,3.64
4330,-33.8405,22.6495,7.26,30.83,348.05,0.08,0.43,2.07
4331,-33.92916667,22.59733333,7.26,30.83,348.05,0.08,0.43,2.07
4332,-34.004,19.01,6.06,33.55,506.25,0.19,0.45,3.49
4333,-33.88583333,22.31,7.26,30.83,348.05,0.08,0.43,2.07
4334,-33.74233333,25.02016667,2.58,42.57,511.52,0.16,0.41,3.06
4335,-33.93166667,19.155,1.57,36.73,458.79,0.16,0.45,3.73
4336,-34.05166667,18.3825,11.12,25.9,374.41,0.22,0.34,3.64
4337,-33.6315,19.11666667,0.23,36.51,527.34,0.21,0.47,3.48
4338,-34.0175,19.63116667,1.57,36.73,458.79,0.16,0.45,3.73
4339,-33.96966667,18.3975,11.12,25.9,374.41,0.22,0.34,3.64
4340,-33.90266667,23.67533333,8.42,29.69,390.23,0.17,0.44,2.8
4341,-33.90133333,23.68216667,8.42,29.69,390.23,0.17,0.44,2.8
4342,-33.9045,23.697,8.42,29.69,390.23,0.17,0.44,2.8
4343,-33.94816667,20.807,2.62,36.51,290.04,0.03,0.41,4.58
4344,-33.93516667,20.828,2.62,36.51,290.04,0.03,0.41,4.58
4345,-34.29916667,19.11133333,6.87,29.51,363.87,0.14,0.41,3.67
4346,-34.04683333,19.012,6.06,33.55,506.25,0.19,0.45,3.49
4347,-34.32433333,19.01016667,10.17,24.48,474.61,0.22,0.42,3.61
4348,-33.987,20.47416667,2.62,36.51,290.04,0.03,0.41,4.58
4349,-33.89683333,22.5435,7.26,30.83,348.05,0.08,0.43,2.07
4350,-33.988,18.408,11.12,25.9,374.41,0.22,0.34,3.64
4351,-33.69233333,19.099,0.23,36.51,527.34,0.21,0.47,3.48
4352,-34.02333333,19.6215,1.57,36.73,458.79,0.16,0.45,3.73
4353,-33.98916667,24.295,6.64,35.12,427.15,0.16,0.44,2.84
4354,-33.99583333,24.29333333,6.64,35.12,427.15,0.16,0.44,2.84
4355,-34.07533333,18.401,11.12,25.9,374.41,0.22,0.34,3.64
4356,-33.59166667,24.42333333,0.54,42.04,453.52,0.14,0.44,3.92
4357,-34.3545,18.95583333,10.17,24.48,474.61,0.22,0.42,3.61
4358,-34.08166667,18.41333333,11.12,25.9,374.41,0.22,0.34,3.64
4359,-34.30666667,18.855,10.17,24.48,474.61,0.22,0.42,3.61
4360,-33.82333333,22.73666667,7.26,30.83,348.05,0.08,0.43,2.07
4361,-33.95816667,21.59516667,4.23,35.73,305.86,0.03,0.41,4.22
4362,-33.90333333,23.00333333,6.64,31.46,369.14,0.1,0.43,1.43
4363,-33.904,20.88533333,2.62,36.51,290.04,0.03,0.41,4.58
4364,-33.91683333,20.87516667,2.62,36.51,290.04,0.03,0.41,4.58
4365,-33.824,22.87333333,6.64,31.46,369.14,0.1,0.43,1.43
4366,-33.85133333,22.84766667,6.64,31.46,369.14,0.1,0.43,1.43
4367,-34.231,18.908,6.06,33.55,506.25,0.19,0.45,3.49
4368,-34.0255,24.4305,6.64,35.12,427.15,0.16,0.44,2.84
4369,-33.95616667,21.13816667,2.65,37.4,326.95,0.03,0.41,4.69
4370,-33.78383333,25.06833333,8.8,34.44,421.88,0.15,0.43,2.87
4371,-33.79733333,25.0865,8.8,34.44,421.88,0.15,0.43,2.87
4372,-33.795,25.094,8.8,34.44,421.88,0.15,0.43,2.87
4373,-33.86033333,25.16833333,8.8,34.44,421.88,0.15,0.43,2.87
4374,-33.89916667,22.31833333,7.26,30.83,348.05,0.08,0.43,2.07
4375,-33.95633333,20.85,2.62,36.51,290.04,0.03,0.41,4.58
4376,-33.97566667,18.42316667,11.12,25.9,374.41,0.22,0.34,3.64
4377,-33.99283333,20.48983333,2.62,36.51,290.04,0.03,0.41,4.58
4378,-33.9825,20.49733333,2.62,36.51,290.04,0.03,0.41,4.58
4379,-33.87133333,22.03116667,4.23,35.73,305.86,0.03,0.41,4.22
4380,-34.30783333,18.822,10.17,24.48,474.61,0.22,0.42,3.61
4381,-33.95416667,20.4875,2.62,36.51,290.04,0.03,0.41,4.58
4382,-33.94783333,20.407,2.62,36.51,290.04,0.03,0.41,4.58
4383,-33.99766667,18.41233333,11.12,25.9,374.41,0.22,0.34,3.64
4384,-34.0675,18.39033333,11.12,25.9,374.41,0.22,0.34,3.64
4385,-33.968,18.39666667,11.12,25.9,374.41,0.22,0.34,3.64
4386,-34.07616667,18.39666667,11.12,25.9,374.41,0.22,0.34,3.64
4387,-34.0945,18.96633333,6.06,33.55,506.25,0.19,0.45,3.49
4388,-34.08283333,19.0645,1.57,36.73,458.79,0.16,0.45,3.73
4389,-33.82083333,22.90283333,6.64,31.46,369.14,0.1,0.43,1.43
4390,-33.96983333,23.54616667,8.42,29.69,390.23,0.17,0.44,2.8
4391,-33.8185,22.69033333,7.26,30.83,348.05,0.08,0.43,2.07
4392,-33.85833333,22.53666667,7.26,30.83,348.05,0.08,0.43,2.07
4393,-34.415,19.63333333,6.87,29.51,363.87,0.14,0.41,3.67
4394,-33.90366667,23.679,8.42,29.69,390.23,0.17,0.44,2.8
4395,-33.90366667,23.69266667,8.42,29.69,390.23,0.17,0.44,2.8
4396,-34.37166667,19.25333333,6.87,29.51,363.87,0.14,0.41,3.67
4397,-34.29733333,19.0205,10.17,24.48,474.61,0.22,0.42,3.61
4398,-34.525,19.91666667,5.49,30.49,374.41,0.13,0.4,4.09
4399,-33.86,22.79666667,7.26,30.83,348.05,0.08,0.43,2.07
4400,-33.9375,23.88333333,8.42,29.69,390.23,0.17,0.44,2.8
4401,-34.2235,18.87466667,6.06,33.55,506.25,0.19,0.45,3.49
4402,-33.9125,23.71666667,8.42,29.69,390.23,0.17,0.44,2.8
4403,-33.90583333,23.71833333,8.42,29.69,390.23,0.17,0.44,2.8
4404,-33.91033333,22.22316667,7.26,30.83,348.05,0.08,0.43,2.07
4405,-34.31083333,18.88,10.17,24.48,474.61,0.22,0.42,3.61
4406,-33.96133333,20.90316667,2.62,36.51,290.04,0.03,0.41,4.58
4407,-33.91783333,20.8585,2.62,36.51,290.04,0.03,0.41,4.58
4408,-33.948,20.80483333,2.62,36.51,290.04,0.03,0.41,4.58
4409,-33.91716667,20.8705,2.62,36.51,290.04,0.03,0.41,4.58
4410,-34.22116667,18.93333333,6.06,33.55,506.25,0.19,0.45,3.49
4411,-34.22166667,18.93716667,6.06,33.55,506.25,0.19,0.45,3.49
4412,-34.22066667,18.93233333,6.06,33.55,506.25,0.19,0.45,3.49
4413,-34.22033333,18.93016667,6.06,33.55,506.25,0.19,0.45,3.49
4414,-34.22066667,18.9275,6.06,33.55,506.25,0.19,0.45,3.49
4415,-33.901,20.895,2.62,36.51,290.04,0.03,0.41,4.58
4416,-33.93083333,20.89333333,2.62,36.51,290.04,0.03,0.41,4.58
4417,-34.20633333,18.90966667,6.06,33.55,506.25,0.19,0.45,3.49
4418,-33.96916667,21.3025,2.65,37.4,326.95,0.03,0.41,4.69
4419,-34.41533333,20.67566667,8.98,29.13,237.3,0.02,0.37,4.33
4420,-33.79,25.08016667,8.8,34.44,421.88,0.15,0.43,2.87
4421,-33.796,25.0855,8.8,34.44,421.88,0.15,0.43,2.87
4422,-33.86483333,22.01983333,4.23,35.73,305.86,0.03,0.41,4.22
4423,-33.89716667,22.5,7.26,30.83,348.05,0.08,0.43,2.07
4424,-33.85083333,22.11716667,4.23,35.73,305.86,0.03,0.41,4.22
4425,-33.89416667,22.32083333,7.26,30.83,348.05,0.08,0.43,2.07
4426,-33.89316667,22.32366667,7.26,30.83,348.05,0.08,0.43,2.07
4427,-33.81533333,22.97533333,6.64,31.46,369.14,0.1,0.43,1.43
4428,-33.9565,21.18916667,2.65,37.4,326.95,0.03,0.41,4.69
4429,-33.93616667,21.7375,4.23,35.73,305.86,0.03,0.41,4.22
4430,-33.859,22.0105,4.23,35.73,305.86,0.03,0.41,4.22
4431,-33.86216667,22.01883333,4.23,35.73,305.86,0.03,0.41,4.22
4432,-33.895,22.38983333,7.26,30.83,348.05,0.08,0.43,2.07
4433,-34.35,18.915,10.17,24.48,474.61,0.22,0.42,3.61
4434,-34.5455,20.02583333,5.49,30.49,374.41,0.13,0.4,4.09
4435,-34.5275,19.91233333,5.49,30.49,374.41,0.13,0.4,4.09
4436,-34.74433333,19.9005,5.49,30.49,374.41,0.13,0.4,4.09
4437,-33.96383333,21.26833333,2.65,37.4,326.95,0.03,0.41,4.69
4438,-34.093,18.43,11.12,25.9,374.41,0.22,0.34,3.64
4439,-34.07216667,19.02533333,6.06,33.55,506.25,0.19,0.45,3.49
4440,-34.54416667,20.03766667,5.49,30.49,374.41,0.13,0.4,4.09
4441,-33.8855,22.292,7.26,30.83,348.05,0.08,0.43,2.07
4442,-33.87916667,22.29783333,7.26,30.83,348.05,0.08,0.43,2.07
4443,-33.8415,23.17,6.64,31.46,369.14,0.1,0.43,1.43
4444,-34.02433333,19.6285,1.57,36.73,458.79,0.16,0.45,3.73
4445,-33.89416667,22.38516667,7.26,30.83,348.05,0.08,0.43,2.07
4446,-34.536,19.90583333,5.49,30.49,374.41,0.13,0.4,4.09
4447,-34.022,19.60433333,1.57,36.73,458.79,0.16,0.45,3.73
4448,-33.9865,18.40483333,11.12,25.9,374.41,0.22,0.34,3.64
4449,-34.32016667,18.99916667,10.17,24.48,474.61,0.22,0.42,3.61
4450,-34.54766667,20.03283333,5.49,30.49,374.41,0.13,0.4,4.09
4451,-33.887,22.30133333,7.26,30.83,348.05,0.08,0.43,2.07
4452,-34.53,19.90866667,5.49,30.49,374.41,0.13,0.4,4.09
4453,-33.9445,21.129,2.65,37.4,326.95,0.03,0.41,4.69
4454,-34.3865,19.201,6.87,29.51,363.87,0.14,0.41,3.67
4455,-34.54816667,20.0305,5.49,30.49,374.41,0.13,0.4,4.09
4456,-33.859,22.0105,4.23,35.73,305.86,0.03,0.41,4.22
4457,-33.82933333,22.7275,7.26,30.83,348.05,0.08,0.43,2.07
4458,-34.11166667,18.45866667,6.06,33.55,506.25,0.19,0.45,3.49
4459,-33.956,18.43766667,6.06,33.55,506.25,0.19,0.45,3.49
4460,-33.88783333,22.30483333,7.26,30.83,348.05,0.08,0.43,2.07
4461,-34.09416667,18.445,6.06,33.55,506.25,0.19,0.45,3.49
4462,-34.74816667,19.89516667,5.49,30.49,374.41,0.13,0.4,4.09
4463,-33.959,21.20033333,2.65,37.4,326.95,0.03,0.41,4.69
4464,-33.968,21.20033333,2.65,37.4,326.95,0.03,0.41,4.69
4465,-33.919,22.44033333,7.26,30.83,348.05,0.08,0.43,2.07
4466,-33.945,21.12583333,2.65,37.4,326.95,0.03,0.41,4.69
4467,-33.90766667,22.12466667,4.23,35.73,305.86,0.03,0.41,4.22
4468,-33.863,22.4865,7.26,30.83,348.05,0.08,0.43,2.07
4469,-33.91083333,21.815,4.23,35.73,305.86,0.03,0.41,4.22
4470,-33.90833333,21.8175,4.23,35.73,305.86,0.03,0.41,4.22
4471,-33.8125,22.93333333,6.64,31.46,369.14,0.1,0.43,1.43
4472,-33.81566667,22.95783333,6.64,31.46,369.14,0.1,0.43,1.43
4473,-33.96216667,21.25866667,2.65,37.4,326.95,0.03,0.41,4.69
4474,-33.96166667,21.27983333,2.65,37.4,326.95,0.03,0.41,4.69
4475,-33.90466667,22.22883333,7.26,30.83,348.05,0.08,0.43,2.07
4476,-33.90833333,22.22666667,7.26,30.83,348.05,0.08,0.43,2.07
4477,-33.70166667,24.94666667,2.58,42.57,511.52,0.16,0.41,3.06
4478,-33.69833333,24.96166667,2.58,42.57,511.52,0.16,0.41,3.06
4479,-34.11833333,18.95833333,6.06,33.55,506.25,0.19,0.45,3.49
4480,-34.39783333,19.3235,6.87,29.51,363.87,0.14,0.41,3.67
4481,-33.97333333,18.4,11.12,25.9,374.41,0.22,0.34,3.64
4482,-33.95,21.155,2.65,37.4,326.95,0.03,0.41,4.69
4483,-33.87666667,21.935,4.23,35.73,305.86,0.03,0.41,4.22
4484,-33.93733333,21.75266667,4.23,35.73,305.86,0.03,0.41,4.22
4485,-33.94116667,21.73716667,4.23,35.73,305.86,0.03,0.41,4.22
4486,-33.88783333,22.31333333,7.26,30.83,348.05,0.08,0.43,2.07
4487,-33.8815,22.29133333,7.26,30.83,348.05,0.08,0.43,2.07
4488,-34.531,19.90583333,5.49,30.49,374.41,0.13,0.4,4.09
4489,-33.90466667,20.8605,2.62,36.51,290.04,0.03,0.41,4.58
4490,-34.11333333,18.9875,6.06,33.55,506.25,0.19,0.45,3.49
4491,-34.11333333,18.96166667,6.06,33.55,506.25,0.19,0.45,3.49
4492,-33.97883333,21.2945,2.65,37.4,326.95,0.03,0.41,4.69
4493,-33.86666667,21.9945,4.23,35.73,305.86,0.03,0.41,4.22
4494,-33.9795,23.62616667,8.42,29.69,390.23,0.17,0.44,2.8
4495,-33.87583333,22.38833333,7.26,30.83,348.05,0.08,0.43,2.07
4496,-34.53783333,19.907,5.49,30.49,374.41,0.13,0.4,4.09
4497,-34.39833333,19.29333333,6.87,29.51,363.87,0.14,0.41,3.67
4498,-34.35216667,18.90266667,10.17,24.48,474.61,0.22,0.42,3.61
4499,-33.9085,22.2055,7.26,30.83,348.05,0.08,0.43,2.07
4500,-33.93466667,23.87533333,8.42,29.69,390.23,0.17,0.44,2.8
4501,-33.91166667,23.136,6.64,31.46,369.14,0.1,0.43,1.43
4502,-33.91266667,23.13716667,6.64,31.46,369.14,0.1,0.43,1.43
4503,-33.91166667,23.1355,6.64,31.46,369.14,0.1,0.43,1.43
4504,-33.91433333,23.14083333,6.64,31.46,369.14,0.1,0.43,1.43
4505,-34.0185,19.6175,1.57,36.73,458.79,0.16,0.45,3.73
4506,-33.96216667,23.88766667,8.42,29.69,390.23,0.17,0.44,2.8
4507,-33.33883333,26.48983333,5.97,39.13,711.91,0.3,0.42,3.99
4508,-33.983,18.4205,11.12,25.9,374.41,0.22,0.34,3.64
4509,-34.11483333,18.4365,11.12,25.9,374.41,0.22,0.34,3.64
4510,-33.869,22.9705,6.64,31.46,369.14,0.1,0.43,1.43
4511,-34.49266667,19.78333333,5.49,30.49,374.41,0.13,0.4,4.09
4512,-33.86166667,22.88783333,6.64,31.46,369.14,0.1,0.43,1.43
4513,-33.91483333,23.14033333,6.64,31.46,369.14,0.1,0.43,1.43
4514,-33.9095,23.71166667,8.42,29.69,390.23,0.17,0.44,2.8
4515,-34.0135,19.6275,1.57,36.73,458.79,0.16,0.45,3.73
4516,-33.97083333,21.30083333,2.65,37.4,326.95,0.03,0.41,4.69
4517,-33.85766667,22.86183333,6.64,31.46,369.14,0.1,0.43,1.43
4518,-33.86216667,22.87416667,6.64,31.46,369.14,0.1,0.43,1.43
4519,-34.09016667,18.4205,11.12,25.9,374.41,0.22,0.34,3.64
4520,-34.08733333,18.4225,11.12,25.9,374.41,0.22,0.34,3.64
4521,-33.87333333,22.89233333,6.64,31.46,369.14,0.1,0.43,1.43
4522,-33.86083333,22.9785,6.64,31.46,369.14,0.1,0.43,1.43
4523,-34.08333333,23.229,6.64,31.46,369.14,0.1,0.43,1.43
4524,-33.93383333,20.88866667,2.62,36.51,290.04,0.03,0.41,4.58
4525,-33.98166667,20.85583333,2.62,36.51,290.04,0.03,0.41,4.58
4526,-33.93566667,20.90216667,2.62,36.51,290.04,0.03,0.41,4.58
4527,-34.06383333,19.01283333,6.06,33.55,506.25,0.19,0.45,3.49
4528,-33.954,23.8785,8.42,29.69,390.23,0.17,0.44,2.8
4529,-33.59166667,24.40666667,0.54,42.04,453.52,0.14,0.44,3.92
4530,-33.94766667,20.7785,2.62,36.51,290.04,0.03,0.41,4.58
4531,-33.90366667,20.885,2.62,36.51,290.04,0.03,0.41,4.58
4532,-33.91683333,20.86883333,2.62,36.51,290.04,0.03,0.41,4.58
4533,-33.95633333,23.88233333,8.42,29.69,390.23,0.17,0.44,2.8
4534,-33.91216667,20.86983333,2.62,36.51,290.04,0.03,0.41,4.58
4535,-34.02333333,18.98666667,6.06,33.55,506.25,0.19,0.45,3.49
4536,-34.06983333,18.38916667,11.12,25.9,374.41,0.22,0.34,3.64
4537,-33.9,20.89416667,2.62,36.51,290.04,0.03,0.41,4.58
4538,-33.9,20.914,2.62,36.51,290.04,0.03,0.41,4.58
4539,-33.93333333,20.901,2.62,36.51,290.04,0.03,0.41,4.58
4540,-34.08516667,19.05916667,6.06,33.55,506.25,0.19,0.45,3.49
4541,-34.37516667,19.1575,6.87,29.51,363.87,0.14,0.41,3.67
4542,-33.88916667,19.16033333,1.57,36.73,458.79,0.16,0.45,3.73
4543,-33.95666667,21.1915,2.65,37.4,326.95,0.03,0.41,4.69
4544,-33.85,23.715,8.42,29.69,390.23,0.17,0.44,2.8
4545,-33.9675,24.29666667,6.64,35.12,427.15,0.16,0.44,2.84
4546,-34.53566667,19.45916667,6.87,29.51,363.87,0.14,0.41,3.67
4547,-33.965,21.2725,2.65,37.4,326.95,0.03,0.41,4.69
4548,-33.968,21.3015,2.65,37.4,326.95,0.03,0.41,4.69
4549,-33.9955,18.41716667,11.12,25.9,374.41,0.22,0.34,3.64
4550,-34.196,19.50666667,1.57,36.73,458.79,0.16,0.45,3.73
4551,-34.146,19.136,1.57,36.73,458.79,0.16,0.45,3.73
4552,-34.105,19.00333333,6.06,33.55,506.25,0.19,0.45,3.49
4553,-34.095,18.99166667,6.06,33.55,506.25,0.19,0.45,3.49
4554,-33.87833333,22.405,7.26,30.83,348.05,0.08,0.43,2.07
4555,-33.91916667,24.28566667,6.64,35.12,427.15,0.16,0.44,2.84
4556,-34.55366667,19.5365,6.87,29.51,363.87,0.14,0.41,3.67
4557,-34.12833333,18.955,6.06,33.55,506.25,0.19,0.45,3.49
4558,-34.10833333,18.97,6.06,33.55,506.25,0.19,0.45,3.49
4559,-34.11166667,18.98333333,6.06,33.55,506.25,0.19,0.45,3.49
4560,-34.09333333,19.0,6.06,33.55,506.25,0.19,0.45,3.49
4561,-34.115,19.0,6.06,33.55,506.25,0.19,0.45,3.49
4562,-33.8515,23.6365,8.42,29.69,390.23,0.17,0.44,2.8
4563,-33.8515,23.65733333,8.42,29.69,390.23,0.17,0.44,2.8
4564,-33.84433333,23.65666667,8.42,29.69,390.23,0.17,0.44,2.8
4565,-32.98483333,19.0565,2.38,39.8,500.98,0.19,0.41,3.66
4566,-33.978,20.36083333,2.62,36.51,290.04,0.03,0.41,4.58
4567,-34.19283333,19.48383333,1.57,36.73,458.79,0.16,0.45,3.73
4568,-34.02566667,22.97333333,6.64,31.46,369.14,0.1,0.43,1.43
4569,-32.97883333,19.10133333,-1.39,35.69,564.26,0.2,0.49,3.73
4570,-34.18383333,18.375,11.12,25.9,374.41,0.22,0.34,3.64
4571,-34.5775,19.56383333,6.87,29.51,363.87,0.14,0.41,3.67
4572,-34.508,19.5295,6.87,29.51,363.87,0.14,0.41,3.67
4573,-34.49716667,19.63233333,6.87,29.51,363.87,0.14,0.41,3.67
4574,-34.49916667,19.53666667,6.87,29.51,363.87,0.14,0.41,3.67
4575,-34.52233333,19.7055,5.49,30.49,374.41,0.13,0.4,4.09
4576,-34.4625,19.76916667,5.49,30.49,374.41,0.13,0.4,4.09
4577,-34.51916667,19.47066667,6.87,29.51,363.87,0.14,0.41,3.67
4578,-34.55116667,19.41616667,6.87,29.51,363.87,0.14,0.41,3.67
4579,-34.56766667,19.41833333,6.87,29.51,363.87,0.14,0.41,3.67
4580,-34.5735,19.40833333,6.87,29.51,363.87,0.14,0.41,3.67
4581,-34.43066667,19.65966667,6.87,29.51,363.87,0.14,0.41,3.67
4582,-34.43833333,19.67366667,6.87,29.51,363.87,0.14,0.41,3.67
4583,-34.634,19.5805,6.87,29.51,363.87,0.14,0.41,3.67
4584,-34.56483333,19.5575,6.87,29.51,363.87,0.14,0.41,3.67
4585,-34.64416667,19.54166667,6.87,29.51,363.87,0.14,0.41,3.67
4586,-34.51216667,19.7395,5.49,30.49,374.41,0.13,0.4,4.09
4587,-34.58033333,19.40366667,6.87,29.51,363.87,0.14,0.41,3.67
4588,-34.42033333,19.65083333,6.87,29.51,363.87,0.14,0.41,3.67
4589,-34.44366667,19.6685,6.87,29.51,363.87,0.14,0.41,3.67
4590,-34.55366667,19.585,6.87,29.51,363.87,0.14,0.41,3.67
4591,-34.53,19.47416667,6.87,29.51,363.87,0.14,0.41,3.67
4592,-34.54716667,19.45066667,6.87,29.51,363.87,0.14,0.41,3.67
4593,-34.511,19.463,6.87,29.51,363.87,0.14,0.41,3.67
4594,-34.45066667,19.66433333,6.87,29.51,363.87,0.14,0.41,3.67
4595,-34.45766667,19.74633333,5.49,30.49,374.41,0.13,0.4,4.09
4596,-34.46016667,19.74366667,5.49,30.49,374.41,0.13,0.4,4.09
4597,-34.48983333,19.75983333,5.49,30.49,374.41,0.13,0.4,4.09
4598,-34.51333333,19.67366667,6.87,29.51,363.87,0.14,0.41,3.67
4599,-34.51566667,19.6905,5.49,30.49,374.41,0.13,0.4,4.09
