Obs,Latitude,Longitude
AMA92090501,-33.33833333,20.62166667
TOW94101302,-33.5405,21.54516667
AWA95101011,-33.798,22.5075
DEL96031910,-33.6925,25.12083333
TOW98100802,-33.43466667,21.01883333
VCH99090809,-33.84183333,22.20216667
VCH99090813,-33.84966667,22.18166667
AGRY0082604,-33.74416667,19.875
AGR95081106,-31.72833333,18.7935
NGF96083104,-32.15366667,19.01833333
VCH99090902,-33.80133333,22.47316667
AGRY0070912,-34.3685,21.71883333
AGRY0071013,-34.35316667,21.67533333
AGRY0071014,-34.35316667,21.672
NGFY0081913,-33.80633333,22.35783333
TOW95052307,-33.51266667,20.68983333
AWA99101001,-32.77766667,19.21766667
AGR92082504,-31.2315,19.04116667
AGR92082513,-31.2415,18.999
AGR98052802,-33.58016667,19.55533333
AGR98060209,-32.37483333,19.057
AGR99053002,-34.02,18.39833333
AGRY3073003,-33.25233333,19.48816667
AGR93100404,-33.55133333,20.98766667
SHS93112903,-33.85683333,22.1855
TOW94111402,-33.44183333,21.54833333
TOW94111403,-33.44166667,21.55966667
TOW94111404,-33.43866667,21.56083333
TOW94111405,-33.43733333,21.56566667
TOW95012305,-33.43866667,21.01283333
TOW95022101,-33.37066667,21.47416667
TOW95022102,-33.371,21.48383333
TOW95022301,-33.46283333,21.336
TOW95022302,-33.46033333,21.338
TOW95022305,-33.46533333,21.329
TOW95022805,-33.34183333,21.28333333
TOW95030106,-33.33466667,21.26933333
TOW95051001,-33.70816667,21.46016667
TOW95051002,-33.705,21.46233333
TOW95052305,-33.51033333,20.69566667
TOW95052308,-33.51766667,20.68866667
TOW95093001,-33.45683333,21.288
TOW95093002,-33.45533333,21.29416667
TOW95100502,-33.45683333,21.53433333
TOW95100504,-33.44816667,21.549
TOW95100602,-33.4455,21.55083333
TOW95100603,-33.44733333,21.55533333
TOW95101001,-33.431,21.54083333
TOW95101003,-33.427,21.54566667
TOW95102614,-33.43516667,21.5295
NAH96030303,-33.93683333,19.36866667
DEL96032611,-33.668,25.27916667
DEL96041721,-33.66966667,25.25033333
DEL96041722,-33.67133333,25.25066667
WEL96051904,-33.44416667,21.0075
NGF96081106,-33.31716667,19.05966667
DOA96100816,-34.21616667,21.60216667
NGF96101401,-33.83583333,19.23333333
NGF96101410,-33.81933333,19.28333333
NGF96101411,-33.81666667,19.2855
LYM96111708,-32.7825,18.75433333
AWA96111902,-33.815,22.71216667
AGR96121309,-33.318,20.5715
AGR97022722,-33.67166667,22.75483333
AGR97032203,-32.32383333,19.21566667
NGF97051703,-33.26633333,19.9125
NGF97092403,-33.71266667,23.23233333
NGF97122810,-32.428,19.1375
IVM98020412,-33.70016667,19.21983333
GAC97022605,-33.73916667,23.24516667
ROO98021703,-33.36433333,21.36233333
SAS98062702,-32.205,19.22533333
LYM98081014,-32.73966667,19.22966667
VJK98101506,-34.32433333,21.06933333
AWA98103102,-33.89033333,21.9395
NGF98102209,-33.29933333,20.4645
LYM98102002,-32.45583333,19.24016667
PHS98092403,-34.02166667,21.08233333
LAW98092404,-34.02883333,21.07316667
AGR98102904,-33.79916667,22.4855
VCH99022509,-33.7085,19.195
SMR99092401,-33.00833333,19.05733333
LYMY0021114,-33.63383333,19.743
AGRY0110211,-32.646,19.08066667
NAHY0110902,-34.41883333,20.6225
AGRY1030736,-33.97066667,21.47883333
AGRY1030739,-33.98733333,21.48383333
AGRY1030847,-34.23416667,21.56716667
RJSY0022006,-34.261,21.5745
SHRY1032311,-33.88866667,19.32416667
AGRY4031003,-33.53683333,19.158
AGRY4031103,-33.55083333,19.178
AGRY3100818,-33.42033333,22.17533333
AGRY3112609,-32.85583333,19.11083333
AGRY4092402,-33.54316667,19.15
AGR98120922,-34.6765,19.69733333
AGR91120707,-34.43333333,19.6475
AGR92022002,-34.39866667,19.26533333
PVR92061003,-34.02033333,18.4
NAH92090501,-33.25,19.48166667
WIJ92121601,-34.33,19.31333333
FWV93050803,-34.07566667,19.60533333
AGR94122101,-34.20533333,19.57633333
AGR94122103,-34.207,19.5725
AGR94122902,-34.14683333,18.4265
TOW95011604,-33.62833333,21.428
TOW95022303,-33.45533333,21.33716667
AGR95032616,-34.40366667,19.23766667
NAH95042302,-34.40716667,19.57516667
SHS95080701,-33.85266667,22.16666667
RDF95102902,-33.61933333,22.87716667
AGR96020409,-33.26933333,19.07366667
LYM96021606,-34.08966667,19.14533333
AGR96021724,-34.1995,19.58533333
NAH96030102,-34.1575,18.886
NAH96030202,-34.35483333,18.96066667
NAH96030204,-34.34266667,19.202
AWA96031102,-33.85716667,22.01283333
DEL96031911,-33.6975,25.13083333
NGF96032104,-33.65133333,19.10833333
AGR96041406,-34.1565,18.336
SMR96121103,-33.40766667,19.1205
AGR97021603,-34.31483333,18.95866667
AGR97030203,-34.44183333,20.81283333
NGF97030202,-34.2635,18.462
STU97030101,-34.43066667,20.70166667
STU97030102,-34.42833333,20.69833333
STU97030212,-34.44366667,20.77
VAN97030211,-34.44316667,20.78
AGR97031905,-33.60716667,18.82883333
AGR97031907,-33.60083333,18.81783333
LYM97031211,-33.723,18.95
AGR97040624,-31.822,18.69983333
SMR97052804,-33.58833333,18.79783333
AWA97100702,-34.01716667,19.73816667
LYM98012201,-34.178,18.83016667
CHE98012202,-34.277,18.83383333
AGR98030501,-34.30683333,19.41616667
AGR98030503,-34.3,19.41183333
AGR98030504,-34.31216667,19.41933333
LYM98030103,-34.428,20.72583333
SMR98020406,-33.70633333,19.071
NAH98052306,-34.4085,19.45
WEL98042001,-33.49366667,19.25866667
WEL98042105,-33.49183333,19.2565
AGR98123138,-34.47116667,20.32416667
AGR98123139,-34.47483333,20.32416667
AGR99010127,-34.36133333,20.53116667
VCH99022510,-33.70983333,19.2
SMR99022509,-33.72116667,19.19133333
AGR99100302,-34.0275,19.551
AGRY0010205,-33.746,19.1195
AGRY0011313,-34.43566667,19.575
AGRY0011321,-34.45133333,19.56583333
AGRY0011332,-34.44916667,19.57666667
AGRY0011401,-34.43966667,19.56716667
AGRY0011419,-34.41133333,19.62166667
AGRY0011435,-34.45083333,19.65966667
AGRY0011440,-34.4365,19.64133333
AGRY0012305,-33.9685,19.38116667
AGRY0021114,-33.637,19.73916667
AGRY0021303,-34.009,18.35383333
AGRY0021319,-34.00833333,18.36183333
LYMY0030105,-32.959,19.04
AGRY0121523,-33.66533333,23.30433333
MAJY1022503,-34.13333333,18.94083333
MJDY0100803,-34.5825,19.88933333
AGRY1012013,-34.33966667,20.90583333
AGRY1012014,-34.33916667,20.91016667
AGRY1013024,-33.9275,21.6195
AGRY1030737,-33.97833333,21.47683333
AGRY1022103,-33.00233333,19.28166667
WELY1011104,-34.36983333,20.54083333
WMPY1020307,-33.04633333,19.114
AGRY2022101,-34.53733333,19.54083333
AGRY4031201,-33.57066667,19.14466667
AGRY4031304,-33.546,19.15383333
AGRY4031306,-33.54466667,19.14616667
AGRY4031309,-33.538,19.14683333
AGRY4021825,-34.4095,19.305
AGRY3112620,-32.854,19.1395
AGRY3112631,-32.82166667,19.1205
PAP92060801,-34.35216667,18.909
AGR92080411,-34.37383333,20.547
ASP92092602,-34.24016667,19.01966667
AGR92103111,-34.03283333,19.6565
AGR92103118,-34.02633333,19.67566667
AGR92103137,-34.01083333,19.715
APE92121303,-33.91666667,19.14133333
ASP93012405,-33.9325,19.52166667
APE93031405,-34.40316667,19.39266667
AGR95100702,-32.7235,19.215
PAT95100701,-32.725,19.21166667
AGR95110805,-33.5675,19.28383333
AGR96102710,-32.7415,18.68016667
AGR96101307,-33.80716667,19.18866667
AGR96101402,-33.83283333,19.23716667
AGR96090517,-33.527,19.071
AGR97091019,-34.00533333,19.1045
AGR97112901,-34.409,19.60166667
WMP97092201,-33.96083333,24.3005
AGR98041904,-34.07883333,18.37316667
IVM98100901,-33.70316667,19.24833333
SHR98120602,-32.37933333,18.84833333
SHR98120603,-32.37933333,18.83666667
AGR98120910,-34.60516667,19.47333333
AGR98101802,-34.14816667,18.39683333
AGR99092305,-34.35266667,21.7675
AGR99092404,-33.0765,19.0995
AGR99100107,-33.98066667,19.279
AGRY0081210,-33.01716667,19.13166667
AGRY0081243,-32.90533333,19.09783333
SHRY0080905,-33.98166667,19.54566667
AGRY0112620,-33.75583333,19.30333333
AGRY0121116,-33.85183333,23.301
GEDY0112109,-32.99366667,19.31566667
MAJY1031403,-34.299,19.23766667
SHRY1013014,-33.941,21.31883333
AGRY1103105,-33.804,19.3505
AGRY1102016,-33.727,19.11833333
AGRY2031208,-33.89016667,20.22683333
AGRY2062901,-34.259,18.45533333
AGRY3051802,-34.043,18.87616667
AGRY2092403,-33.93366667,19.39133333
AGRY2100908,-34.36033333,20.56883333
AGRY3112624,-32.84233333,19.136
AGRY3103048,-33.981,21.836
AGRY3111805,-33.66366667,20.32366667
AGRY3111912,-33.80183333,20.442
AGRY5100211,-33.77966667,19.16
NAH92083007,-33.94266667,21.222
NAH94022008,-34.57466667,19.495
SHS94011103,-33.82566667,21.93433333
ROO94092001,-33.46,21.24733333
NAH95021202,-34.2215,18.39933333
NAH95042306,-34.308,18.82733333
TOW95100605,-33.44316667,21.55316667
TOW95101002,-33.42816667,21.53916667
LYM95122701,-34.077,19.065
TOW95120402,-33.4365,21.379
TOW95120403,-33.43783333,21.38233333
NGF96040702,-33.72133333,18.929
DEL96032703,-33.65833333,25.25416667
DEL96032612,-33.6675,25.27333333
DEL96041713,-33.63416667,25.25916667
NGF96081103,-33.31533333,19.06833333
NGF96091501,-33.99083333,18.97033333
NGF96092306,-34.2325,19.02316667
AWA96101401,-33.03066667,19.40333333
NAH96110201,-33.83333333,19.2505
NGF96101310,-33.82616667,19.2245
SMR96112705,-34.14333333,18.94233333
LYM97081701,-34.66983333,19.70333333
CHE97091006,-34.00266667,19.1005
NGF97101609,-33.99466667,19.74033333
CHE97103009,-33.927,19.16033333
NGF97102504,-34.04766667,20.05266667
NGF97102506,-34.05683333,20.02783333
NGF97102508,-34.06266667,20.01783333
NGF97121403,-34.066,19.9895
DOA97111901,-33.62516667,22.98433333
DOA97111902,-33.627,22.9855
NGF98011801,-33.6815,19.0605
NGF98011802,-33.68516667,19.06616667
NGF98011805,-33.67333333,19.06416667
NGF98022808,-34.42933333,20.65016667
NGF98022811,-34.43783333,20.67583333
NGF98030109,-34.42733333,20.77466667
NGF98040404,-33.8545,22.164
NGF98040502,-33.86433333,21.94616667
NGF98090602,-33.3675,19.29166667
AWA98091304,-32.62216667,19.191
SMR98102102,-34.282,18.83066667
LYM98112501,-34.0715,20.03416667
DJL98112501,-34.07833333,20.04733333
SMR98112501,-34.07566667,20.044
DJL98120903,-34.57066667,19.45883333
CJL99080801,-33.582,19.64333333
CJL99080802,-33.58016667,19.65216667
SMR99092907,-34.01766667,19.75733333
SMR99092910,-34.01166667,19.76183333
WIJ99092901,-34.0085,19.7255
WIJ99092906,-34.00216667,19.75383333
AWA99100602,-32.84283333,19.21433333
LKA99091805,-34.04416667,18.3705
NGF99121801,-34.4295,19.45483333
LYMY0021411,-34.32616667,21.07466667
SMR99091708,-33.543,18.50816667
NGFY0021412,-34.32833333,21.08333333
SMRY0041204,-33.99333333,19.68716667
SMRY0041210,-33.93783333,19.75433333
DJLY0072603,-34.02433333,19.39566667
LYMY0081602,-34.54733333,19.69516667
NGFY0101407,-33.9545,21.271
NGFY0101503,-33.9365,21.40333333
SMRY0101904,-33.72116667,19.29133333
DOAY0112504,-34.064,19.542
NGFY0122102,-33.93166667,19.39483333
NGFY1010503,-34.004,20.78866667
DOAY1020604,-34.43016667,20.85
DOAY1020605,-34.431,20.85433333
DOAY1020701,-34.4005,20.74566667
SMRY1011704,-33.49816667,19.485
APE92090517,-34.0325,19.58866667
APE92091207,-34.231,19.0215
APE92091501,-33.877,20.17366667
WIJ93070401,-34.0925,18.41833333
AJT93103008,-33.9915,19.5435
AKS93102309,-33.98866667,19.53116667
AKS93102404,-33.99233333,19.58433333
GEH94010202,-33.5175,19.22583333
GEH94010810,-33.45183333,19.12233333
WIJ94021903,-33.95666667,19.29833333
WIJ94021904,-33.955,19.29333333
AKS94080401,-34.31033333,18.457
AKS94092803,-34.159,18.3715
PVR95011402,-33.97833333,19.37683333
PVR95012303,-33.95833333,21.79833333
PVR95022311,-34.03616667,18.39233333
WIJ95032502,-33.84333333,22.66166667
WIJ95032608,-34.22,21.60666667
AJT95080505,-33.89733333,20.26966667
AJT95080601,-33.89283333,20.26233333
NSC95112301,-32.67083333,18.5245
AWA95120101,-33.88716667,21.7545
OGM95122701,-33.98866667,18.95583333
PVR96011301,-33.99316667,18.95633333
WIJ95112701,-34.30666667,21.47833333
WIJ95112814,-34.225,21.55
GEH95092502,-33.37866667,19.2355
GEH96010603,-33.16666667,19.13633333
GEH96011201,-33.24333333,19.49583333
OGM96022405,-34.44333333,19.56666667
OGM96022406,-34.40333333,19.61666667
OUT96030906,-33.83783333,22.63516667
PVR96103105,-34.189,19.1545
WIJ96092303,-34.2505,19.00266667
WIJ96112902,-34.28,18.83
WIJ96122601,-34.14583333,18.40083333
WIJ96122605,-34.14416667,18.37666667
WIJ97030201,-34.42966667,20.7345
WIJ97030204,-34.44283333,20.81783333
WIJ97101101,-33.47333333,19.14333333
PVR97112802,-33.8955,19.15866667
WIJ98031313,-32.54166667,19.26583333
SAS98040504,-33.845,21.98166667
WIJ98071801,-33.91,18.975
COJ97030104,-34.436,20.745
TLE98100303,-33.61116667,18.8165
WIJ98050203,-33.75333333,19.14833333
WIJ99010801,-34.14833333,18.42916667
WIJ98112505,-34.05416667,19.975
WIJ99012301,-34.095,18.94833333
GED98120910,-34.73516667,19.67466667
JBB94010101,-33.6175,23.7205
AWA99100405,-32.87583333,19.22616667
WIJ99121501,-34.23583333,19.02666667
WIJY0080503,-33.7475,19.13366667
LKAY0011302,-33.04683333,19.11283333
WIJY1010405,-33.66916667,23.28416667
PVRY1010901,-34.05583333,18.33283333
SGAY0122103,-33.937,19.36833333
SGAY1010605,-33.99733333,20.77466667
PINY0122701,-33.79533333,25.08716667
TLEY0021204,-34.04216667,18.87633333
PINY1020620,-33.25183333,20.23333333
JBB99122301,-32.86,19.216
PINY0121208,-33.786,23.45916667
PINY0121102,-33.83516667,23.19783333
PINY0121512,-33.686,23.34116667
AMMY1013003,-33.941,21.58383333
AMMY1020124,-33.9095,20.342
SGAY1012007,-34.341,21.00116667
PINY1012004,-34.306,20.97333333
SGAY1030817,-34.19283333,21.60116667
AMMY1030114,-34.67933333,19.85316667
SGAY1022105,-33.00066667,19.27683333
AMMY2100810,-34.43016667,20.665
AMMY2100812,-34.427,20.73116667
AMMY2102609,-33.4455,23.4715
AMMY2112612,-34.15766667,19.11933333
AMMY3100807,-33.4265,22.108
AMMY3100817,-33.454,22.079
AMMY3103027,-33.998,21.85316667
AMMY3103030,-33.96766667,21.8565
AMMY3103115,-33.95266667,20.2925
AMMY3111205,-34.59283333,19.69
AMMY2112009,-33.55366667,23.58283333
AMMY2111203,-33.57516667,20.96266667
AMMY2111204,-33.5705,20.96266667
AMMY2111217,-33.5705,20.88383333
AMMY3112628,-32.71033333,19.0995
AMMY3112707,-32.51683333,19.08683333
AMMY3112737,-32.58566667,19.12316667
AMMY3112738,-32.58866667,19.12533333
AMMY3112742,-32.60083333,19.1355
SHS96051402,-33.646,22.69566667
PDT97031208,-33.727,18.9495
WIJ99092903,-34.01166667,19.71766667
WIJ92041102,-33.775,19.07666667
NAH92060710,-32.63783333,19.16216667
NAH92081510,-32.50316667,18.8225
TMA92090902,-33.65416667,22.65833333
JOA92110304,-34.0305,19.66183333
THA93021001,-33.70383333,21.45366667
SHS93081601,-33.87516667,22.06766667
DOA94021803,-33.42483333,21.558
WIJ94041307,-31.73666667,18.825
AJT94051310,-32.53016667,19.22016667
APE94082332,-33.52316667,24.08716667
WMS94090201,-34.02266667,19.489
PWR94122101,-34.39733333,20.5725
AGR95040501,-34.35066667,19.45816667
NAH95042601,-34.14583333,18.39666667
NAH95051001,-33.74766667,25.065
VJK95050702,-33.94183333,20.52633333
VJK95050703,-33.94683333,20.52666667
VJK95050704,-33.94683333,20.51816667
ROO95061309,-33.7095,21.48166667
NSC95060303,-34.40366667,19.19383333
APE95061303,-33.96166667,21.24633333
WIJ96012701,-33.98833333,18.95166667
WIJ96022401,-34.39333333,19.26833333
MCG96032604,-33.888,25.23716667
GAC98040604,-33.5325,20.62266667
GED98120904,-34.57483333,19.4645
WIJ99021301,-34.39666667,19.26833333
WIJ99021302,-34.39333333,19.27083333
WIJ99022601,-33.935,20.69
WIJ99022704,-33.9375,21.40416667
SMR99040805,-34.35366667,19.43833333
SMR99040807,-34.369,19.47466667
IEB99042609,-33.004,19.343
VCH99060306,-34.03266667,19.9195
WMP99042609,-33.00333333,19.33166667
OUT99090906,-33.8065,22.4565
AMMY1020107,-33.928,20.3155
MCGY1040802,-33.735,25.182
AMMY2022602,-34.2185,18.44783333
AMMY2022207,-34.672,19.74833333
AGRY4050902,-34.00766667,18.358
AGRY4050904,-34.00816667,18.37583333
WMPY2022306,-34.4085,19.73283333
APE92060710,-34.322,18.828
AGR92080405,-34.39733333,20.549
WIJ92082909,-33.9925,18.3625
WIJ92103101,-34.00666667,18.34333333
WIJ93052107,-33.985,19.55
WIJ93053106,-34.05833333,18.38
WIJ93070304,-34.08666667,18.36166667
WIJ93080703,-34.18666667,18.38
AJT94080614,-34.27116667,18.45916667
APE94081906,-33.772,22.69166667
APE94082006,-33.878,25.25383333
APE94082104,-33.89183333,25.26883333
APE94082314,-33.7185,24.2865
ROO94081601,-33.65266667,21.51233333
DOA94090412,-33.94633333,20.454
WIJ94092501,-34.30666667,18.45833333
TOW94111601,-33.43516667,21.5145
GEH95051703,-33.64283333,19.27366667
GEH95061602,-33.28733333,19.2195
ROO95061301,-33.69416667,21.4575
ROO95061303,-33.69683333,21.46666667
AGR95061801,-33.763,19.04033333
TOW95062102,-33.44366667,21.45033333
TOW95062603,-33.4495,21.4365
TOW95062804,-33.44416667,21.4275
AGR95061302,-33.98666667,20.72
NAH95091704,-32.44266667,18.87083333
AWA95101003,-33.80033333,22.47033333
AWA95101010,-33.798,22.50283333
NGF96040704,-33.7315,18.921
AGR96042805,-33.45133333,19.092
WIJ96050301,-32.56,19.27083333
HCE96051602,-33.796,18.8505
HCE96051201,-34.0415,18.86716667
LYM96060102,-33.603,18.82033333
HCE96052201,-34.34633333,19.1935
NGF96081803,-34.04116667,18.875
SHR96082405,-33.94866667,19.43433333
WIJ96081114,-33.35666667,22.17
AWA96081201,-32.8585,19.06516667
NSC96082101,-33.88783333,19.27466667
WIJ96091402,-32.78333333,18.755
DOA97040301,-33.932,21.07366667
WIJ97042608,-33.58166667,19.65666667
WIJ97042704,-33.585,19.64666667
NGF97070610,-34.18866667,18.38116667
WIJ97071301,-33.73666667,19.08
DOA97070716,-33.928,24.29033333
PVR97081502,-34.21933333,18.415
MCG97090402,-33.79733333,25.08816667
MCG97090403,-33.79366667,25.08166667
MCG97090404,-33.78833333,25.07583333
WIJ97080916,-32.69916667,19.18666667
AWA97090903,-32.74516667,18.68633333
JAT97092005,-32.68833333,19.21566667
MCG97092305,-33.77166667,23.79416667
AGR97080319,-33.977,23.6225
AGR98042710,-33.94733333,19.19033333
LYM98060603,-34.51483333,19.50533333
NGF98060603,-34.51583333,19.50983333
NAH98053004,-33.80233333,19.3565
NGW98070801,-33.94733333,21.05733333
WIJ98060707,-32.37833333,19.02916667
WIJ98060709,-32.36666667,19.02166667
AGR98082001,-33.71166667,19.07116667
LYM98081001,-32.636,19.21216667
IVM98100206,-33.00416667,19.06133333
WIJ98080908,-32.63416667,19.2705
LYM98091108,-34.545,19.801
LYM98091201,-33.73033333,19.07683333
WIJ98050201,-33.73666667,19.12666667
LYM98102007,-32.73833333,19.2305
TOW98090201,-33.455,21.0795
TOW98090903,-33.44416667,21.06616667
TOW98092101,-33.44233333,21.007
AGR99060906,-32.896,18.736
AGR99060907,-32.91616667,18.736
AGR99071805,-34.0725,18.376
AGR99071809,-34.0585,18.37816667
WIJ99073102,-34.22916667,18.42166667
CHE99092401,-33.00366667,19.05866667
WIJ99092304,-33.01416667,19.05416667
AWA99101101,-32.74733333,19.22583333
SMR99080802,-33.577,19.64883333
LYMY0041209,-33.94866667,19.74616667
MHGY0031101,-33.05433333,19.13866667
AGRY0042717,-32.75983333,19.3715
WIJY0050613,-34.21666667,19.49666667
AGRY0060209,-34.01716667,19.385
AGRY0070220,-33.78466667,25.13383333
AGRY0070221,-33.78733333,25.1365
AGRY0061704,-34.2725,21.25866667
AGRY0061712,-34.34016667,21.34416667
AGRY0070301,-33.84683333,25.13166667
AGRY0071012,-34.3525,21.68066667
SMRY0072602,-34.019,19.39083333
SASY0061605,-34.3135,21.12683333
SASY0061710,-34.33916667,21.33966667
GEDY0062406,-33.60316667,19.06666667
SMRY0060205,-34.06133333,19.32633333
NGFY0081908,-33.80583333,22.3795
AGRY0121508,-33.6675,23.28716667
TLE98061305,-34.0375,18.874
WIJY1021403,-33.105,19.22466667
TLE98062803,-33.89033333,19.15966667
WMPY1032204,-34.09016667,19.835
AWAY1032302,-33.87883333,19.32533333
AWAY1032303,-33.8905,19.34616667
AGRY1040914,-34.41433333,20.63333333
AGRY2041922,-33.77483333,20.06883333
AGRY2041935,-33.77566667,20.11133333
DOAY2081113,-34.29816667,21.45866667
AGRY2102612,-33.44316667,23.38466667
AGRY3100814,-33.4185,22.158
AMMY3100805,-33.4245,22.11783333
APE92072506,-33.522,19.136
AGR92082507,-31.241,19.02816667
WIJ93052108,-33.98166667,19.53583333
AKS94101204,-34.50133333,19.51933333
ASP95061701,-33.3325,20.59533333
PVR96041603,-33.85716667,22.03683333
WIJ96041210,-33.98666667,20.72166667
AWA98063001,-33.85766667,22.29583333
WIJY0060205,-33.51533333,20.65566667
WIJY0123004,-33.6225,24.389
AGR99042103,-34.29233333,18.43333333
DOA93082402,-33.45533333,21.2005
AGRY1013021,-33.93333333,21.60383333
AGRY1030624,-34.01133333,21.21366667
AJT93090702,-31.28333333,19.04016667
TOW94101201,-33.5325,21.4935
AGR95081103,-31.743,18.78866667
APE95081903,-32.73066667,18.6645
AGR98102007,-32.74983333,19.23133333
NGF99082501,-33.86333333,22.26983333
VCH99090811,-33.84633333,22.193
AGRY0121529,-33.67883333,23.29416667
AGRY2112125,-33.69016667,24.12683333
AGRY3100117,-33.83066667,21.88233333
AGRY3100118,-33.828,21.88166667
AWA97082704,-31.82066667,18.704
NGFY0081912,-33.80433333,22.3585
NGFY2090503,-32.1315,19.00883333
APE94081904,-33.77566667,22.69166667
APE95061306,-33.93166667,20.7205
AGR95081110,-31.70816667,18.79083333
AGR99090803,-33.86483333,22.30166667
AGR99090910,-33.80766667,22.45766667
AGRY0061614,-34.26216667,21.1205
AGRY0070915,-34.36216667,21.736
AGRY0071002,-34.34416667,21.74566667
CFRY0080902,-33.95366667,19.59133333
AGRY3080814,-34.14316667,22.07366667
DOA93071406,-33.528,21.485
DOA93071411,-33.53383333,21.50066667
DOA93072407,-33.50083333,20.71616667
TOW95062101,-33.44766667,21.44783333
TOW95062104,-33.43416667,21.4495
TOW95062801,-33.451,21.429
TOW95071105,-33.39333333,21.39616667
DOA96071401,-34.17483333,21.3785
VJK97050707,-33.84216667,20.20533333
LYM97052206,-34.0595,19.62433333
DOA97070712,-33.83516667,23.9215
AGR97092102,-33.65816667,23.392
LYM98062708,-32.18333333,19.24083333
NGF98062805,-32.191,19.3055
AGR98052803,-33.583,19.549
AGR98062805,-32.181,19.33433333
SMR98072305,-34.03333333,19.61933333
SAS98062708,-32.19366667,19.26133333
NGF98081008,-32.74216667,19.2295
IVM98100904,-33.48966667,19.2575
AGR99060603,-33.55316667,19.75833333
AGR99072520,-33.17966667,20.158
NGF99042609,-33.00133333,19.3215
LYMY0041201,-33.98516667,19.74733333
AGRY0061706,-34.309,21.26183333
AGRY2071312,-33.6915,21.683
CBE92042608,-33.28633333,19.4715
APE92052807,-33.42966667,21.029
APE92092702,-33.59016667,24.25066667
ASP92112602,-33.56666667,19.33433333
ASP92112604,-33.55816667,19.3365
APE93033106,-33.46333333,21.25833333
WIJ93052202,-33.97916667,19.58
WIJ93052411,-33.37,21.47166667
ASP94100826,-33.31133333,21.30916667
WIJ94102309,-31.48833333,19.035
SHS94091905,-33.82433333,21.89733333
WIJ95112806,-34.35333333,21.66666667
WIJ95120104,-34.33666667,21.04166667
GEH95092501,-33.38033333,19.23116667
QTS96031912,-33.69866667,25.135
PVR96033008,-33.954,19.4105
OUT96110210,-33.99666667,21.465
WIJ96101210,-33.75666667,23.15833333
OUT97030807,-33.8675,22.39866667
VIB97032207,-32.4225,19.2775
SAS98022807,-34.3965,20.6215
SAS98040505,-33.8265,22.01183333
PVR98092005,-33.004,19.34516667
PVR98111307,-33.76566667,23.13983333
GRV98102206,-33.2825,20.55483333
GRV98102902,-33.79816667,22.50266667
GRV98102908,-33.85183333,22.41083333
GRV98102913,-33.828,22.40083333
PVR99032402,-34.14933333,18.341
WIJ99031009,-33.79583333,22.41833333
AMMY0030915,-33.46216667,19.5365
JIDY0030904,-33.41433333,19.70116667
GEKY0101407,-33.95916667,21.29083333
AMMY0102806,-31.62533333,18.987
WIJY1010303,-33.80666667,22.35833333
AMMY0121001,-33.75983333,23.30483333
AMMY0112205,-32.74166667,19.22966667
SGAY0121308,-33.79283333,22.986
SGAY0121403,-33.88866667,23.16833333
PINY0122815,-33.75833333,25.04466667
PINY0122816,-33.7495,25.06616667
SGAY0122815,-33.75716667,25.07683333
AGRY1032928,-33.259,25.28883333
SGAY1032710,-33.28566667,25.71283333
SGAY1022115,-33.14283333,19.35866667
AGRY2011834,-33.86133333,23.58383333
AMMY3102804,-34.06983333,20.12316667
AMMY3103010,-33.98066667,22.0775
AMMY3103025,-34.0095,21.879
AMMY2092608,-34.26083333,21.21883333
AMMY2112123,-33.7325,24.1575
AMMY3112505,-32.63616667,18.96283333
AGR92103140,-34.01266667,19.72416667
DOA93030502,-33.87483333,22.03716667
DOA93032505,-33.73466667,21.92416667
DOA93061704,-33.3675,21.47433333
TOW94112201,-33.44316667,21.47416667
TOW95013104,-33.62166667,21.40383333
TOW95020601,-33.45816667,21.3865
TOW95022003,-33.4545,21.28116667
TOW95022804,-33.34283333,21.279
TOW95042801,-33.46616667,21.25216667
DOA95042509,-33.47433333,21.19566667
DOA95050112,-33.83333333,22.40316667
TOW95091401,-33.423,21.04466667
AWA95101005,-33.8,22.4805
TOW95100503,-33.456,21.5425
TOW95100601,-33.44466667,21.54683333
DEL96031601,-33.7,25.09166667
DEL96032702,-33.65866667,25.25116667
DEL96032719,-33.6475,25.25666667
DEL96032613,-33.66666667,25.26666667
DEL96041720,-33.6675,25.25066667
NGF96050104,-32.7215,18.63333333
TOW96050605,-33.72433333,21.94266667
WEL96051903,-33.44233333,21.01083333
LYM96082408,-33.9455,19.37683333
NGF96083101,-32.15183333,19.03083333
DOA96100819,-34.232,21.5995
DOA96101650,-33.93083333,21.208
AWA96111201,-33.86033333,22.25816667
LYM96110303,-33.78066667,20.07533333
LYM96110705,-33.47566667,19.20583333
NGF96101309,-33.82383333,19.21833333
NGF96101412,-33.81416667,19.29333333
NGF97021203,-33.89866667,19.3365
NGF97021601,-33.35716667,19.102
NGF97032006,-32.11716667,18.99083333
NGF97092302,-33.67033333,23.76016667
NGF97092301,-33.705,23.79616667
NGF98030112,-34.4495,20.7985
LYM98040405,-33.846,22.16283333
LYM98040501,-33.872,21.922
NGF98040411,-33.81266667,22.0785
WMP98040302,-33.863,22.26883333
NGF98102305,-33.37966667,21.41283333
NGF98102902,-33.79916667,22.499
IEB98120904,-34.60083333,19.48283333
AWA99032601,-33.85616667,22.2475
SMR99022502,-33.72916667,19.13383333
SMR99092908,-34.01933333,19.7705
